uid,id.orig_p,id.resp_p,proto,service,true_label,predicted_label,confidence,correct
CCyAE6EoADaCzmrGj,3945,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CTE1NB6hdZqdFLR02,3946,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CVaEa8KT1v37k8DVb,3947,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ciyy9e3Gn4csyLx02c,3948,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ctl1kF4fWxLrtNXZE6,3949,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CAWagC3t4zfLR0Ooje,3950,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEB7pb1KtY2Qw2eXCe,3951,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CeoOVfQk6tRBHBUyc,3952,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CHSdtv4NtKxMLjZYu2,3953,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CjjSKx2uJ8ZAOBci64,3954,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CJ7i1ueRH0xEkRxV7,3955,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CTXrcy4idX6TMsfJuk,3956,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ccdf0o3ZFU5CezsYUl,3957,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CrTBUd27IQYS313Yei,3958,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWp9qT5qadTKpNsO4,3959,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CSuRr61RUcybYVmVf9,3960,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CKHyBx1XcAvx9gytn6,3961,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ch5ds64Sip0xjF47D1,3962,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ci32R821bzUMMksRB6,3963,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CpP48k44hw8lr47hm6,3964,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CCqtqA3QL3vEBw4Jse,3965,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C9Kl0O1YXaUMgN0Upi,3966,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CIPh2j3Krmv4PnaoJa,3967,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
C49A613Qu5wrBNlTG2,3968,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Csgjtn4WvLBwRqFNk9,3969,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CHaxiMwjNCHqSggOc,3970,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ca9GcoC0DQOZoczF4,3971,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CZ8SP33lCB62rtYfA7,3972,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C74hPl3nChDJ0U9did,3973,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CXSUyh4HrwMxSesFMj,3974,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CSayad1T5VRG1LMMO2,3975,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CfAv964uMYMF5VXAv1,3976,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Crb8dQ2e4fpGoDbs1,3977,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CQ8lKf19EEtXqPLw25,3978,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CjtWxU1XH1U4oUo62d,3979,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CIWQJl14qsxum6Zfc,3980,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4tuX510qZjrGrLlC9,3981,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CyBvvG2dj2RB39qjM9,3982,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ClPyOg3sp3XOGBW1bj,3983,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CAZM0G49Rq9e4xbD4k,3984,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ChxSf1R1Ar9ayGIri,3985,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ChBU5TX6QVWdoSDLc,3986,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C5Fwi4GsxnALnkH21,3987,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
COJdnF2WULEApg1Fxi,3988,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CbsADx4dK4oMo3apN7,3989,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CT88DC3BaSY3QvT0Mb,3990,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
COBLln29UiWy0Jj3jl,3991,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CoN3z84maihVtZYjA6,3992,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CTPzeQ3fp7NfWAwBxj,3993,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CsPL4Y3ToYJkMmsv15,3994,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Co1SIJ1rEMxMvuR498,3995,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ChpPnKEjZ5UAf3Dg8,3996,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CXEZln4JQ09pZPOUnc,3997,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CIpPFl4aMp9hbZG6g9,3998,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CeRwg71FQl7OTq5de1,3999,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Coosl5tzJ2hN4tg3d,4000,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CRD7hB4h154DmM6mUc,4001,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CrPDs71QQu9kOrlBze,4002,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CbmrWi2DU6hiKnfGs8,4003,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C9AhZ5602Mqy99Rbe,4004,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CP2X2VVAds0YKfIf,4005,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CiJTNn2cb0GesCa92d,4006,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CCJji81hDKjnJnFpn5,4007,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CtkbjG468HR2pthfF6,4008,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CHrU49GCcVS8sp47d,4009,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CrUHDT285L5ABPCY5j,4010,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CKW0sK1T9Yc5sEHu32,4011,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ct5m9n1XDyCfvVYQ16,4012,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
COVvOpbM57hykNKjg,4013,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CB15wc1azeaIM2Kxwe,4014,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CekAfH1N23nTOKKbC8,4015,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CYXv5i6DZfBaOOcl6,4016,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cmns9K1R5ivuQVDFhb,4017,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CsapU71kQjEAB6tO7l,4018,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CxKv7G3T0mEFSwynyc,4019,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CLx17d48qUADhuLwr,4020,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cki0Pm2GctvjPNLjL,4021,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CP0c8v21LQcUegbZn7,4022,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ChxesCKuIe79TgaN,4023,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4iXo4h6NLZYVitF5,4024,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CwpdMG14mWt9IpOxve,4025,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cfshwb1hFeElKHZ7tc,4026,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CreiGy3lmUth8X2kU2,4027,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CtEtgv2oHvQT7QtGQ,4028,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CbJr5r4AEZDZjHgBv8,4029,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CytcPH2AwrZdhNtW15,4030,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CCceOP1Ga2FT2u8wn2,4031,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CSvQGCfhqTDQ6ujw3,4032,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CfTb5m32zsMZ8DIWEf,4033,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CHwLsH1phE44h7lWAe,4034,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CJwhWJ1xoHzT4nsjy5,4035,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CH41Nb4X2Z4ektEnQa,4036,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CS6ZSCtWUy6Dutmnd,4037,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CinKsj3wZsCPGZyjgb,4038,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C9jrAZ3FSlNxKgCARe,4039,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CpTGoqKJnYuWi4Blc,4040,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CRAZNgREJzwEFtWcd,4041,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CsAKy53tX2UjXVSqd2,4042,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C8uaAj2oFDo0b4HaF8,4043,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CFAH0eoEHF4YGgppk,4044,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CY8M7a1GLqMB1gqx84,4045,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C7Kdyp3xPL1fQLVX61,4046,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CO3lSA3v7sFF0SWTP6,4047,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4torgwmjg1eok38a,4048,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CuqyKU2JmkXExp17mb,4049,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C84rrT214QoL8ho3eh,4050,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWK4tf4cX1wduauTS5,4051,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWft3D3BySXQ8HKsuj,4052,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CETZufgY99mkGorKj,4053,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CM63R12tHIuuYEI2g9,4054,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4Jlqd5EbQQySTY57,4055,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CPHJ7ChQiwdDKUKae,4056,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CNtAGh1vUQ9Za7QCp2,4057,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CmO3NY1yyiyDa6YBJa,4058,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CrflKUiYRl51cYat9,4059,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CIvC6B1mzmgNXX2ZL2,4060,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CvAGkDTiASEC2bx48,4061,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ChI1W930tVlZ6VeDU3,4062,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWcuN63XhZsjXuxYpf,4063,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C3yh4r3ozAph1524zl,4064,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CQ2ZQkXPKs2Lfcg0h,4065,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CFHVlz1ManLolI0Fk8,4066,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CT8bGL12eD3JstT8E6,4067,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CH5NOr1JDKbjTRzz84,4068,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CqPLXw3EY3TtSaz0Y2,4069,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CbPE5t3eGB9VLjUmB1,4070,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CxJQ382mR5hf2YyWjj,4071,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4ojUV1eNFKz1o0FQe,4072,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CGIOLw2JyDkZxBZDyi,4073,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CsrA1Z1R49pSp4rEg6,4074,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C57q3H3jlKzYfgXoXc,4075,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CiTqrE413GZGlkgQp3,4076,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CBsTXZYZyezA5xyJe,4077,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CMsqUz2kzPD6X9Q0x4,4078,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CfiMAU2nDDHDvksSy7,4079,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ClIHyR2wwP5LtA6pv5,4080,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CBGWeQ0AgzevAKdQg,4081,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cuzy9v3Oi398MvfXxg,4082,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CGi2U01e7p95qVaXgj,4083,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CSWF0q3awe1Ps7IeQa,4084,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.46,False
CDKrHE1RsEQDb63zWb,4085,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
C2aWUg1n2KNuT18UCi,4086,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CbaNoZ1QZnNQHcUBe,4087,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CqlCdN1WW17X60x5yk,4088,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CS6zQA2x9M4u2kyU4b,4089,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CSnl994DaJJcwj3PBa,4090,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CqMkPj1bl90o5YJH3c,4091,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
Cyp2Ou2IHXT0F7why5,4092,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
Cujk5912lOojY9I2Sl,4093,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CgQDHa1ZP8VsyAhe1f,4094,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CBBHSI2zrCdf4pGxkg,4095,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
C3IfM41neBPcE3z9Yf,4096,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CMgoQy2QLnQRGAXjCe,4097,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
C5EkRT37zZzVfk80A7,4098,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
C6pYyl3aFoNm61T0N6,4099,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CjKPOO22rMJWDbYrjf,4100,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CyeHZB4b8jEbHXEiG5,4101,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CZpSue4SnmySQ0FrVk,4102,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CabDqh3K51OloWCW7k,4103,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CF5NZR3jDKqUEQyKL2,4104,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
Caajq8pvKUOtRMY02,4105,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CGYLG61quwuJvYHzre,4106,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CVz7tL9xQ6GRYDpD9,4107,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CMjFpb37NPlvOcqRe8,4108,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CRse9R3rTF9Hs0gvh,4109,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CVz9Pt4JXeqe1RsOlh,4110,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
Cg9Lf11GBw9S9L7AXk,4111,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CvuyEw11RhRoVYGAff,4112,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CXh8oR3rcLCf6tbmnj,4113,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CoL3GF2L75ajVQAICj,4114,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
C0X0m5m8mFgX7njPi,4115,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CYNnXD4Y5wkuA0Nh3i,4116,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CMm5324WbmFrWZYu0a,4117,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CawavOFvmgfr1umd4,4118,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
C2OVLt3r4EgGhBXDqi,4119,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CPyckn4MJFV5yY34e5,4120,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
C6ytAy4j1kfxifZB5a,4121,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
C9mJ404kqISYixy5Z1,4122,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CiiO2c1Cf7hwapuXA9,4123,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CXNSTH3vachT8H38W1,4124,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CldEOd4ekFRzq287Ei,4125,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
Ctmsfr1EcC0IeA5iLj,4126,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
Cf30Wt2zvDDtrxoBSa,4127,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CWmnlm32MAUa1MHWRf,4128,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
Cf6Me9NOO2BaHRuhe,4129,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
Chiy0GG6pcI7qm0Bd,4130,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
COuyET14nKZsPDb2Hk,4131,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CPO8XL2dg0GNdIMfXk,4132,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CpWOQJYgDA6ou7k95,4133,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CrQkuu15SSeMY3CAhb,4134,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CpQRTu3A259aen0drd,4135,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
C0jx9GQB6K2YX1vb,4136,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CqCHze2bbOogT1MJw8,4137,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CedIWU16ATvGxpWtx,4138,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
Cx3sSr4GYelasrlQD1,4139,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CHVVAP2Voq1VPHohFi,4140,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CxyPx4Ufvj1aoBit2,4141,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CD7JkFHWJ7hEQXpdh,4142,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CZMi9N3vohzqyTG0Y,4143,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CnNe0v4zenI4P3DZyl,4144,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CL0rVN1YTAY6rfs0Oh,4145,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
Cf6wK61johYv4BFsik,4146,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CfPWbh1qMhu4uKYzb3,4147,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CAh6Ki4x5JQ7J2QGG1,4148,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CjuJSDEffTeZbwBAj,4149,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CyyAGyJGKb38qo192,4150,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
C3979d1GajODXzYvzl,4151,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
C6ww0HERVpAh9jJ9k,4152,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
C9gxeF4g51wrpLoXZg,4153,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
Cp30Go4D0LMsUU1E48,4154,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CThoM73GLJTz2Ex6K2,4155,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
Cs4ykDrrUBSu1Onwi,4156,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
C954sj2LtzAzKVzCac,4157,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CrxkK54qMO9Ckip02h,4158,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CN4YY52tIFmGIk0FL7,4159,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CmaKoz2CKvl13w28h3,4160,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CySFpu2YotWJKulEqf,4161,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CFGBHZ3qR2D4lpqU3d,4162,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CMIR9dUzJqmodF1e4,4163,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CiiEr6IrMDxLkXg31,4164,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CNd2SZ1C4owF1m1jv3,4165,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CTbrTu4v8KpHCPof94,4166,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
C2yU8d2bJQJNqH2Nh,4167,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
C7b2ajpjl6XEXuQ7l,4168,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CVBJth3SGN7T5SCkNg,4169,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
Cy7TJV3kGJNI2So3Ac,4170,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
Cf7zshBdPNOZZU35h,4171,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CyHD8q3R5ld86an7y1,4172,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
Cd1AH12RLWohuQqkyh,4173,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CSkXuu4gxVyMjqIf71,4174,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CPPto83ihC3MMvvFGc,4175,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CGVWC93HYmVcFlsJni,4176,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CSzhUT188r7dczD4ph,4177,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CoOxtNKmiXGNL05F8,4178,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CeXa2E4DoDeDJIgty6,4179,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.46,False
CrY7L949W3YPJWT4oa,4180,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CySfonnxL8lIf9mH5,4181,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CG9Loy2kBceWiHsqv3,4182,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CX38hA4H9PDz76Mkwb,4183,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CcJFiY1sY8s18BvIN1,4184,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
C6vylF3dTFxQqujIKh,4185,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
C5v56g1yKh1HQ7qatk,4186,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CKeqI239SYmapNUA2l,4187,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CD6c1e5TYWLRNRJk6,4188,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CH3oFTr8T0uFhEoGf,4189,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
CSLdxX2vsJ2bHd3Gpl,4190,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
Clcm2i4z3ykntAFCHj,4191,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CigYcy2vqGiQn7pNLk,4192,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.51,False
C8fTTG18m6QjGOHfjj,4193,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
